33.0,5.0,Male,70.0,<=50K
60.0,11.0,Female,15.0,>50K
40.0,9.0,Female,48.0,<=50K
48.0,9.0,Male,43.0,<=50K
27.0,6.0,Male,48.0,<=50K
19.0,10.0,Male,20.0,<=50K
38.0,13.0,Male,50.0,>50K
26.0,10.0,Male,43.0,<=50K
45.0,11.0,Male,40.0,<=50K
20.0,10.0,Female,20.0,<=50K
32.0,9.0,Male,40.0,<=50K
22.0,10.0,Female,13.0,<=50K
22.0,9.0,Male,40.0,<=50K
38.0,9.0,Female,38.0,<=50K
34.0,9.0,Male,50.0,>50K
46.0,2.0,Female,30.0,<=50K
39.0,13.0,Female,25.0,<=50K
79.0,9.0,Female,24.0,<=50K
60.0,13.0,Male,8.0,>50K
24.0,9.0,Male,40.0,<=50K
31.0,10.0,Male,65.0,<=50K
37.0,13.0,Male,77.0,<=50K
23.0,9.0,Male,40.0,<=50K
31.0,10.0,Male,45.0,<=50K
29.0,13.0,Male,40.0,>50K
22.0,13.0,Female,43.0,<=50K
69.0,10.0,Female,20.0,<=50K
55.0,9.0,Female,38.0,<=50K
43.0,9.0,Male,40.0,<=50K
23.0,4.0,Male,36.0,<=50K
29.0,9.0,Male,35.0,<=50K
22.0,11.0,Female,40.0,<=50K
22.0,10.0,Male,42.0,<=50K
25.0,9.0,Male,84.0,>50K
29.0,10.0,Male,45.0,<=50K
25.0,10.0,Male,40.0,<=50K
33.0,9.0,Female,40.0,<=50K
33.0,13.0,Male,40.0,>50K
31.0,16.0,Female,28.0,<=50K
30.0,14.0,Male,45.0,>50K
55.0,13.0,Male,40.0,<=50K
36.0,8.0,Male,50.0,<=50K
47.0,9.0,Female,40.0,<=50K
28.0,13.0,Male,40.0,>50K
42.0,14.0,Male,40.0,>50K
51.0,12.0,Male,55.0,<=50K
62.0,13.0,Female,40.0,<=50K
65.0,10.0,Male,35.0,>50K
23.0,13.0,Male,40.0,<=50K
60.0,9.0,Male,32.0,<=50K
47.0,4.0,Male,60.0,>50K
50.0,9.0,Female,40.0,<=50K
70.0,13.0,Male,6.0,<=50K
32.0,13.0,Male,40.0,<=50K
37.0,10.0,Male,40.0,<=50K
31.0,9.0,Male,40.0,>50K
76.0,6.0,Female,12.0,<=50K
54.0,13.0,Female,60.0,<=50K
32.0,13.0,Male,40.0,>50K
31.0,10.0,Female,52.0,<=50K
31.0,13.0,Male,50.0,>50K
65.0,15.0,Male,40.0,<=50K
30.0,9.0,Male,60.0,>50K
63.0,9.0,Male,40.0,<=50K
21.0,10.0,Female,10.0,<=50K
40.0,14.0,Male,40.0,>50K
26.0,10.0,Female,40.0,<=50K
18.0,7.0,Female,8.0,<=50K
34.0,9.0,Male,50.0,<=50K
66.0,10.0,Female,40.0,>50K
44.0,10.0,Male,60.0,<=50K
30.0,12.0,Female,40.0,<=50K
36.0,13.0,Male,40.0,<=50K
31.0,10.0,Male,50.0,>50K
22.0,10.0,Male,20.0,<=50K
28.0,4.0,Male,84.0,<=50K
23.0,9.0,Male,40.0,<=50K
49.0,14.0,Male,50.0,>50K
39.0,13.0,Male,35.0,<=50K
67.0,13.0,Male,60.0,>50K
19.0,10.0,Male,16.0,<=50K
30.0,12.0,Male,50.0,>50K
25.0,10.0,Female,40.0,<=50K
24.0,9.0,Male,30.0,<=50K
46.0,9.0,Male,40.0,<=50K
37.0,14.0,Male,45.0,<=50K
41.0,9.0,Male,40.0,<=50K
40.0,10.0,Male,20.0,<=50K
44.0,9.0,Female,40.0,<=50K
32.0,9.0,Male,40.0,<=50K
58.0,9.0,Male,20.0,>50K
48.0,9.0,Male,48.0,<=50K
34.0,13.0,Male,40.0,<=50K
29.0,11.0,Female,40.0,<=50K
46.0,13.0,Male,50.0,>50K
36.0,9.0,Male,40.0,<=50K
59.0,13.0,Male,38.0,<=50K
29.0,8.0,Male,40.0,<=50K
50.0,14.0,Male,40.0,<=50K
25.0,9.0,Male,40.0,<=50K
27.0,12.0,Female,35.0,<=50K
48.0,9.0,Male,70.0,<=50K
51.0,16.0,Female,70.0,>50K
36.0,9.0,Male,45.0,>50K
42.0,7.0,Male,50.0,>50K
49.0,13.0,Male,40.0,>50K
33.0,10.0,Male,20.0,<=50K
40.0,13.0,Male,60.0,>50K
26.0,13.0,Female,40.0,<=50K
69.0,9.0,Female,40.0,>50K
59.0,9.0,Male,30.0,<=50K
30.0,9.0,Female,40.0,<=50K
31.0,12.0,Female,35.0,<=50K
30.0,13.0,Male,50.0,>50K
27.0,13.0,Female,40.0,<=50K
20.0,10.0,Female,16.0,<=50K
56.0,12.0,Female,40.0,<=50K
24.0,9.0,Male,40.0,<=50K
47.0,13.0,Female,50.0,<=50K
51.0,13.0,Male,35.0,<=50K
34.0,9.0,Male,45.0,<=50K
47.0,9.0,Male,9.0,<=50K
47.0,10.0,Male,44.0,>50K
20.0,10.0,Female,40.0,<=50K
34.0,9.0,Male,54.0,>50K
31.0,7.0,Female,40.0,<=50K
42.0,11.0,Female,32.0,<=50K
52.0,3.0,Male,40.0,<=50K
56.0,9.0,Female,40.0,<=50K
53.0,9.0,Male,40.0,>50K
26.0,10.0,Male,50.0,>50K
81.0,10.0,Female,20.0,<=50K
28.0,6.0,Female,40.0,<=50K
57.0,10.0,Male,48.0,>50K
34.0,9.0,Female,40.0,<=50K
31.0,6.0,Male,40.0,<=50K
24.0,11.0,Female,40.0,<=50K
20.0,9.0,Male,40.0,<=50K
68.0,10.0,Female,40.0,<=50K
60.0,9.0,Female,32.0,<=50K
37.0,10.0,Male,40.0,<=50K
25.0,4.0,Male,40.0,<=50K
36.0,9.0,Male,40.0,<=50K
45.0,12.0,Male,40.0,<=50K
34.0,10.0,Male,60.0,>50K
31.0,13.0,Female,70.0,<=50K
47.0,13.0,Male,60.0,<=50K
60.0,9.0,Male,42.0,>50K
75.0,13.0,Male,24.0,<=50K
43.0,10.0,Male,40.0,<=50K
18.0,9.0,Male,40.0,<=50K
25.0,13.0,Female,40.0,<=50K
20.0,9.0,Female,40.0,<=50K
32.0,9.0,Female,50.0,<=50K
57.0,13.0,Male,20.0,<=50K
43.0,10.0,Male,60.0,>50K
18.0,9.0,Male,40.0,<=50K
41.0,13.0,Female,40.0,<=50K
48.0,9.0,Male,40.0,<=50K
35.0,9.0,Male,90.0,>50K
41.0,11.0,Male,40.0,<=50K
23.0,9.0,Female,20.0,<=50K
32.0,13.0,Male,45.0,>50K
33.0,9.0,Male,40.0,<=50K
58.0,9.0,Male,40.0,<=50K
22.0,10.0,Male,65.0,<=50K
33.0,10.0,Female,50.0,<=50K
42.0,15.0,Male,38.0,>50K
25.0,9.0,Female,40.0,<=50K
39.0,9.0,Male,50.0,>50K
35.0,13.0,Male,45.0,>50K
50.0,10.0,Female,38.0,>50K
49.0,14.0,Male,50.0,>50K
25.0,13.0,Male,40.0,<=50K
47.0,10.0,Female,40.0,<=50K
46.0,10.0,Female,40.0,>50K
42.0,12.0,Male,40.0,<=50K
37.0,7.0,Male,60.0,>50K
25.0,13.0,Male,40.0,<=50K
29.0,6.0,Male,40.0,<=50K
26.0,10.0,Male,45.0,<=50K
26.0,10.0,Female,40.0,<=50K
45.0,13.0,Male,40.0,>50K
34.0,9.0,Female,30.0,<=50K
33.0,12.0,Female,40.0,<=50K
43.0,13.0,Male,40.0,>50K
28.0,9.0,Male,45.0,<=50K
51.0,10.0,Male,75.0,<=50K
21.0,10.0,Female,35.0,<=50K
23.0,12.0,Female,35.0,<=50K
30.0,9.0,Female,40.0,<=50K
46.0,14.0,Male,45.0,>50K
38.0,9.0,Male,50.0,<=50K
20.0,9.0,Male,40.0,<=50K
36.0,13.0,Male,50.0,>50K
37.0,15.0,Male,50.0,>50K
44.0,14.0,Male,42.0,<=50K
33.0,9.0,Male,40.0,>50K
45.0,13.0,Male,40.0,<=50K
47.0,10.0,Male,40.0,<=50K
54.0,9.0,Male,40.0,>50K
17.0,6.0,Male,30.0,<=50K
43.0,9.0,Female,36.0,>50K
45.0,13.0,Female,50.0,>50K
37.0,10.0,Female,40.0,<=50K
44.0,11.0,Male,40.0,>50K
55.0,14.0,Female,50.0,<=50K
41.0,9.0,Male,48.0,<=50K
23.0,13.0,Female,40.0,<=50K
38.0,10.0,Female,40.0,<=50K
23.0,13.0,Female,40.0,<=50K
35.0,9.0,Male,40.0,>50K
18.0,7.0,Male,20.0,<=50K
47.0,11.0,Male,40.0,<=50K
25.0,10.0,Female,8.0,<=50K
41.0,9.0,Male,50.0,<=50K
23.0,10.0,Female,24.0,<=50K
41.0,9.0,Female,40.0,<=50K
26.0,10.0,Male,50.0,<=50K
30.0,10.0,Male,40.0,<=50K
42.0,10.0,Male,40.0,>50K
35.0,9.0,Female,40.0,<=50K
28.0,13.0,Male,18.0,<=50K
29.0,10.0,Female,40.0,<=50K
21.0,10.0,Female,15.0,<=50K
48.0,14.0,Male,40.0,>50K
44.0,9.0,Male,60.0,<=50K
34.0,5.0,Male,40.0,<=50K
19.0,9.0,Female,25.0,<=50K
32.0,10.0,Male,40.0,>50K
31.0,12.0,Female,40.0,<=50K
25.0,9.0,Male,40.0,<=50K
47.0,9.0,Male,40.0,>50K
46.0,7.0,Female,40.0,<=50K
18.0,8.0,Male,40.0,<=50K
31.0,10.0,Female,20.0,<=50K
28.0,9.0,Female,40.0,<=50K
38.0,9.0,Male,48.0,>50K
33.0,9.0,Male,40.0,>50K
17.0,6.0,Female,15.0,<=50K
41.0,11.0,Male,40.0,>50K
46.0,10.0,Male,40.0,>50K
38.0,10.0,Male,44.0,<=50K
24.0,13.0,Male,60.0,<=50K
49.0,9.0,Male,40.0,>50K
60.0,10.0,Female,40.0,<=50K
44.0,13.0,Male,60.0,>50K
63.0,11.0,Male,40.0,>50K
40.0,9.0,Male,60.0,>50K
45.0,10.0,Male,50.0,>50K
49.0,10.0,Male,50.0,>50K
36.0,9.0,Female,40.0,<=50K
65.0,9.0,Male,8.0,<=50K
41.0,13.0,Male,20.0,<=50K
25.0,14.0,Female,40.0,<=50K
20.0,10.0,Female,35.0,<=50K
60.0,11.0,Male,40.0,<=50K
17.0,7.0,Female,20.0,<=50K
28.0,12.0,Female,16.0,>50K
31.0,12.0,Male,50.0,<=50K
47.0,14.0,Female,35.0,<=50K
45.0,10.0,Male,45.0,<=50K
51.0,13.0,Male,40.0,<=50K
23.0,9.0,Male,40.0,<=50K
44.0,14.0,Female,60.0,>50K
34.0,9.0,Male,50.0,<=50K
19.0,10.0,Male,10.0,<=50K
51.0,9.0,Male,40.0,>50K
46.0,9.0,Male,40.0,<=50K
30.0,16.0,Male,40.0,>50K
37.0,6.0,Male,35.0,<=50K
56.0,15.0,Male,45.0,>50K
29.0,9.0,Male,45.0,<=50K
46.0,14.0,Male,50.0,>50K
55.0,9.0,Male,40.0,<=50K
45.0,13.0,Male,48.0,>50K
34.0,9.0,Male,40.0,<=50K
45.0,5.0,Male,40.0,<=50K
41.0,13.0,Male,40.0,<=50K
22.0,10.0,Male,20.0,<=50K
34.0,15.0,Male,50.0,>50K
27.0,9.0,Male,40.0,<=50K
29.0,10.0,Male,37.0,<=50K
19.0,8.0,Female,30.0,<=50K
47.0,13.0,Male,40.0,<=50K
43.0,10.0,Male,50.0,>50K
52.0,11.0,Female,60.0,<=50K
33.0,12.0,Male,60.0,<=50K
29.0,5.0,Male,40.0,<=50K
23.0,9.0,Male,40.0,<=50K
23.0,10.0,Male,40.0,<=50K
39.0,13.0,Male,60.0,<=50K
43.0,3.0,Female,40.0,<=50K
31.0,9.0,Male,40.0,>50K
47.0,9.0,Male,40.0,>50K
26.0,9.0,Male,60.0,<=50K
58.0,10.0,Female,55.0,<=50K
47.0,15.0,Male,50.0,>50K
55.0,13.0,Female,38.0,<=50K
26.0,9.0,Female,40.0,<=50K
28.0,9.0,Female,40.0,<=50K
36.0,9.0,Male,40.0,<=50K
40.0,9.0,Male,50.0,<=50K
19.0,7.0,Male,40.0,<=50K
63.0,13.0,Male,40.0,>50K
42.0,13.0,Male,40.0,<=50K
76.0,5.0,Male,13.0,<=50K
23.0,11.0,Female,40.0,<=50K
38.0,3.0,Male,40.0,<=50K
33.0,14.0,Male,30.0,<=50K
48.0,14.0,Male,40.0,>50K
56.0,10.0,Male,40.0,>50K
32.0,9.0,Male,40.0,<=50K
44.0,10.0,Female,25.0,<=50K
27.0,9.0,Female,40.0,<=50K
33.0,10.0,Male,50.0,<=50K
22.0,3.0,Male,40.0,<=50K
18.0,10.0,Female,20.0,<=50K
44.0,9.0,Male,40.0,<=50K
42.0,9.0,Male,60.0,<=50K
34.0,10.0,Female,40.0,<=50K
45.0,9.0,Male,40.0,<=50K
57.0,9.0,Male,40.0,<=50K
59.0,13.0,Male,40.0,>50K
33.0,10.0,Female,40.0,>50K
52.0,9.0,Male,49.0,<=50K
17.0,8.0,Female,15.0,<=50K
29.0,9.0,Male,30.0,<=50K
63.0,13.0,Male,30.0,>50K
20.0,10.0,Male,24.0,<=50K
42.0,15.0,Male,50.0,>50K
50.0,9.0,Male,50.0,<=50K
55.0,9.0,Female,30.0,<=50K
27.0,12.0,Female,25.0,<=50K
28.0,13.0,Male,45.0,<=50K
55.0,11.0,Male,45.0,<=50K
44.0,10.0,Male,40.0,<=50K
53.0,10.0,Female,40.0,<=50K
23.0,9.0,Male,40.0,<=50K
25.0,9.0,Female,40.0,<=50K
44.0,13.0,Female,40.0,<=50K
55.0,14.0,Male,40.0,>50K
48.0,10.0,Male,35.0,>50K
46.0,9.0,Male,40.0,<=50K
26.0,10.0,Male,40.0,<=50K
30.0,4.0,Male,45.0,<=50K
32.0,14.0,Male,40.0,>50K
52.0,9.0,Male,48.0,<=50K
52.0,9.0,Male,50.0,>50K
39.0,9.0,Female,47.0,<=50K
57.0,13.0,Male,40.0,>50K
21.0,9.0,Male,40.0,<=50K
22.0,10.0,Male,10.0,<=50K
26.0,10.0,Male,40.0,<=50K
26.0,10.0,Male,40.0,<=50K
44.0,11.0,Male,40.0,>50K
42.0,10.0,Female,30.0,<=50K
40.0,10.0,Male,43.0,<=50K
22.0,7.0,Male,45.0,<=50K
62.0,9.0,Male,45.0,>50K
44.0,10.0,Male,40.0,<=50K
18.0,10.0,Female,40.0,<=50K
33.0,2.0,Male,40.0,<=50K
45.0,9.0,Male,50.0,<=50K
18.0,7.0,Male,40.0,<=50K
32.0,10.0,Male,40.0,<=50K
33.0,16.0,Female,60.0,>50K
20.0,10.0,Male,15.0,<=50K
68.0,9.0,Male,20.0,<=50K
61.0,4.0,Male,50.0,>50K
48.0,16.0,Male,40.0,>50K
45.0,9.0,Male,40.0,<=50K
36.0,9.0,Female,40.0,>50K
32.0,9.0,Female,32.0,<=50K
35.0,13.0,Female,40.0,<=50K
39.0,9.0,Male,40.0,<=50K
53.0,4.0,Male,40.0,<=50K
30.0,10.0,Female,16.0,<=50K
37.0,9.0,Male,40.0,<=50K
40.0,13.0,Male,45.0,<=50K
25.0,10.0,Female,40.0,<=50K
41.0,9.0,Female,60.0,<=50K
52.0,9.0,Male,98.0,>50K
33.0,9.0,Male,40.0,<=50K
28.0,9.0,Male,40.0,<=50K
25.0,9.0,Male,40.0,>50K
53.0,10.0,Male,55.0,<=50K
44.0,2.0,Male,10.0,<=50K
35.0,9.0,Female,40.0,<=50K
38.0,10.0,Male,58.0,<=50K
34.0,9.0,Male,40.0,<=50K
33.0,9.0,Female,40.0,<=50K
24.0,10.0,Female,45.0,<=50K
65.0,9.0,Female,25.0,<=50K
29.0,12.0,Male,60.0,<=50K
39.0,15.0,Male,65.0,>50K
46.0,10.0,Male,40.0,>50K
37.0,4.0,Male,60.0,<=50K
47.0,14.0,Male,47.0,>50K
62.0,10.0,Male,40.0,<=50K
54.0,9.0,Male,60.0,<=50K
90.0,10.0,Male,35.0,<=50K
33.0,12.0,Male,20.0,<=50K
57.0,10.0,Male,45.0,<=50K
25.0,12.0,Male,40.0,<=50K
44.0,10.0,Male,50.0,>50K
52.0,13.0,Male,50.0,<=50K
21.0,10.0,Male,40.0,<=50K
31.0,9.0,Male,18.0,<=50K
39.0,14.0,Male,40.0,<=50K
59.0,9.0,Female,40.0,<=50K
29.0,9.0,Male,55.0,<=50K
49.0,4.0,Male,45.0,<=50K
34.0,5.0,Male,40.0,<=50K
22.0,13.0,Male,40.0,<=50K
32.0,13.0,Male,40.0,<=50K
39.0,9.0,Female,40.0,<=50K
46.0,14.0,Male,60.0,<=50K
50.0,9.0,Male,40.0,>50K
34.0,9.0,Male,40.0,<=50K
28.0,14.0,Female,55.0,<=50K
18.0,8.0,Female,24.0,<=50K
20.0,9.0,Male,30.0,<=50K
20.0,9.0,Female,40.0,<=50K
55.0,11.0,Female,38.0,<=50K
22.0,10.0,Female,40.0,<=50K
60.0,14.0,Male,40.0,<=50K
40.0,6.0,Male,50.0,<=50K
47.0,10.0,Female,30.0,<=50K
23.0,13.0,Female,35.0,<=50K
57.0,9.0,Female,40.0,<=50K
52.0,7.0,Male,40.0,<=50K
42.0,4.0,Male,40.0,<=50K
25.0,12.0,Male,20.0,<=50K
49.0,9.0,Female,40.0,>50K
41.0,10.0,Male,40.0,<=50K
40.0,11.0,Male,30.0,<=50K
38.0,13.0,Male,55.0,>50K
58.0,9.0,Male,40.0,<=50K
26.0,13.0,Female,35.0,<=50K
57.0,6.0,Female,70.0,<=50K
28.0,9.0,Male,60.0,<=50K
42.0,9.0,Female,40.0,<=50K
28.0,10.0,Male,55.0,<=50K
17.0,5.0,Male,40.0,<=50K
39.0,5.0,Male,40.0,<=50K
28.0,9.0,Male,40.0,<=50K
42.0,9.0,Male,48.0,>50K
51.0,10.0,Female,50.0,<=50K
27.0,10.0,Female,39.0,<=50K
41.0,9.0,Female,43.0,<=50K
28.0,13.0,Male,40.0,<=50K
54.0,10.0,Female,30.0,>50K
73.0,9.0,Female,8.0,<=50K
49.0,9.0,Female,30.0,<=50K
47.0,14.0,Male,40.0,>50K
27.0,10.0,Male,49.0,<=50K
42.0,13.0,Female,45.0,>50K
32.0,9.0,Female,40.0,<=50K
32.0,9.0,Male,41.0,<=50K
27.0,14.0,Male,40.0,<=50K
29.0,9.0,Male,40.0,>50K
22.0,11.0,Male,30.0,<=50K
41.0,9.0,Male,40.0,>50K
49.0,10.0,Male,40.0,>50K
58.0,9.0,Male,50.0,<=50K
41.0,9.0,Male,40.0,>50K
26.0,5.0,Male,35.0,<=50K
21.0,9.0,Male,55.0,<=50K
32.0,9.0,Female,2.0,>50K
37.0,13.0,Male,50.0,>50K
23.0,13.0,Male,20.0,<=50K
42.0,10.0,Male,40.0,>50K
25.0,9.0,Male,26.0,>50K
67.0,10.0,Female,40.0,<=50K
41.0,9.0,Female,38.0,<=50K
49.0,14.0,Female,50.0,>50K
36.0,13.0,Female,45.0,<=50K
18.0,7.0,Male,35.0,<=50K
25.0,3.0,Male,40.0,<=50K
43.0,15.0,Male,50.0,<=50K
38.0,16.0,Female,36.0,>50K
21.0,10.0,Male,20.0,<=50K
65.0,13.0,Male,15.0,<=50K
66.0,11.0,Female,35.0,<=50K
33.0,7.0,Male,60.0,<=50K
51.0,9.0,Female,38.0,<=50K
27.0,9.0,Male,40.0,<=50K
17.0,8.0,Female,16.0,<=50K
32.0,13.0,Male,45.0,>50K
61.0,9.0,Female,36.0,<=50K
38.0,9.0,Male,40.0,>50K
43.0,10.0,Female,40.0,<=50K
40.0,16.0,Male,40.0,>50K
63.0,13.0,Male,35.0,<=50K
76.0,10.0,Male,20.0,>50K
42.0,12.0,Female,40.0,<=50K
43.0,13.0,Male,40.0,>50K
76.0,14.0,Male,30.0,>50K
41.0,15.0,Male,45.0,>50K
17.0,6.0,Male,20.0,<=50K
30.0,9.0,Male,40.0,<=50K
30.0,13.0,Male,50.0,<=50K
22.0,10.0,Male,25.0,<=50K
53.0,13.0,Female,20.0,<=50K
28.0,9.0,Female,52.0,<=50K
25.0,11.0,Female,40.0,<=50K
24.0,10.0,Female,40.0,<=50K
47.0,6.0,Male,40.0,>50K
34.0,11.0,Male,50.0,<=50K
26.0,10.0,Female,20.0,<=50K
63.0,13.0,Female,56.0,<=50K
25.0,11.0,Male,75.0,<=50K
28.0,13.0,Male,45.0,<=50K
36.0,9.0,Female,40.0,<=50K
24.0,13.0,Male,40.0,<=50K
51.0,13.0,Female,35.0,<=50K
44.0,13.0,Male,50.0,>50K
18.0,8.0,Male,12.0,<=50K
54.0,10.0,Male,40.0,>50K
61.0,10.0,Female,40.0,<=50K
51.0,13.0,Male,45.0,>50K
43.0,4.0,Male,40.0,<=50K
51.0,9.0,Male,40.0,<=50K
50.0,9.0,Female,40.0,>50K
27.0,9.0,Female,25.0,<=50K
24.0,10.0,Male,30.0,<=50K
20.0,10.0,Male,20.0,<=50K
52.0,13.0,Male,40.0,>50K
57.0,4.0,Male,40.0,<=50K
49.0,10.0,Male,60.0,<=50K
42.0,13.0,Female,35.0,<=50K
22.0,7.0,Female,40.0,<=50K
38.0,10.0,Male,40.0,>50K
21.0,10.0,Female,20.0,<=50K
39.0,13.0,Male,60.0,>50K
52.0,10.0,Female,35.0,<=50K
25.0,12.0,Female,40.0,<=50K
50.0,10.0,Female,40.0,<=50K
35.0,10.0,Male,80.0,<=50K
50.0,11.0,Female,40.0,<=50K
58.0,9.0,Male,25.0,<=50K
48.0,13.0,Male,45.0,<=50K
30.0,10.0,Female,35.0,<=50K
18.0,7.0,Male,12.0,<=50K
29.0,9.0,Male,40.0,<=50K
52.0,10.0,Male,45.0,<=50K
63.0,9.0,Male,40.0,<=50K
36.0,14.0,Female,40.0,>50K
24.0,10.0,Female,42.0,<=50K
30.0,12.0,Male,40.0,<=50K
23.0,9.0,Male,40.0,<=50K
35.0,9.0,Female,20.0,<=50K
21.0,13.0,Female,20.0,<=50K
28.0,10.0,Male,43.0,<=50K
20.0,9.0,Male,40.0,<=50K
18.0,7.0,Male,20.0,<=50K
21.0,10.0,Female,15.0,<=50K
27.0,9.0,Male,40.0,<=50K
42.0,10.0,Female,40.0,<=50K
21.0,10.0,Female,30.0,<=50K
51.0,10.0,Male,40.0,>50K
27.0,13.0,Female,40.0,<=50K
23.0,9.0,Male,40.0,<=50K
57.0,10.0,Male,40.0,>50K
22.0,13.0,Female,12.0,<=50K
59.0,5.0,Male,60.0,>50K
38.0,9.0,Male,40.0,<=50K
20.0,9.0,Male,40.0,<=50K
90.0,5.0,Female,40.0,<=50K
35.0,11.0,Male,40.0,<=50K
50.0,9.0,Male,38.0,>50K
45.0,16.0,Male,50.0,>50K
44.0,14.0,Male,50.0,>50K
23.0,12.0,Male,40.0,<=50K
34.0,7.0,Male,40.0,<=50K
23.0,13.0,Female,43.0,<=50K
39.0,10.0,Male,40.0,<=50K
19.0,10.0,Male,55.0,<=50K
54.0,10.0,Male,40.0,>50K
40.0,14.0,Male,43.0,<=50K
44.0,10.0,Male,50.0,<=50K
31.0,10.0,Female,20.0,>50K
25.0,5.0,Male,40.0,<=50K
33.0,13.0,Female,32.0,>50K
32.0,9.0,Male,60.0,<=50K
36.0,6.0,Male,40.0,<=50K
47.0,10.0,Male,55.0,>50K
80.0,14.0,Female,10.0,<=50K
21.0,10.0,Female,8.0,<=50K
35.0,10.0,Male,60.0,<=50K
77.0,14.0,Male,45.0,<=50K
30.0,9.0,Male,40.0,<=50K
35.0,9.0,Male,40.0,<=50K
49.0,4.0,Male,40.0,<=50K
33.0,9.0,Female,25.0,<=50K
53.0,10.0,Male,45.0,<=50K
41.0,9.0,Male,55.0,<=50K
57.0,13.0,Male,40.0,>50K
21.0,10.0,Female,25.0,<=50K
19.0,10.0,Female,40.0,<=50K
28.0,13.0,Female,45.0,<=50K
42.0,14.0,Male,60.0,<=50K
29.0,10.0,Male,55.0,<=50K
38.0,11.0,Female,25.0,<=50K
26.0,10.0,Male,20.0,<=50K
41.0,10.0,Male,60.0,>50K
40.0,10.0,Female,40.0,<=50K
36.0,16.0,Male,40.0,>50K
28.0,9.0,Male,40.0,<=50K
25.0,13.0,Female,20.0,<=50K
42.0,9.0,Male,60.0,<=50K
32.0,9.0,Male,40.0,<=50K
32.0,12.0,Male,30.0,<=50K
37.0,3.0,Male,40.0,<=50K
39.0,9.0,Male,56.0,<=50K
49.0,13.0,Male,40.0,<=50K
28.0,9.0,Male,40.0,<=50K
24.0,5.0,Female,20.0,<=50K
19.0,9.0,Female,40.0,<=50K
31.0,9.0,Male,40.0,<=50K
40.0,9.0,Female,40.0,<=50K
29.0,4.0,Male,30.0,<=50K
59.0,9.0,Male,48.0,<=50K
52.0,12.0,Male,40.0,>50K
27.0,13.0,Male,40.0,<=50K
45.0,13.0,Male,45.0,>50K
58.0,13.0,Male,40.0,<=50K
53.0,13.0,Male,40.0,<=50K
23.0,9.0,Male,25.0,<=50K
35.0,7.0,Male,40.0,<=50K
49.0,9.0,Male,40.0,<=50K
49.0,12.0,Female,40.0,<=50K
25.0,8.0,Male,40.0,<=50K
47.0,14.0,Female,50.0,>50K
28.0,12.0,Female,40.0,<=50K
20.0,10.0,Female,30.0,<=50K
74.0,3.0,Male,56.0,<=50K
19.0,9.0,Male,24.0,<=50K
28.0,9.0,Male,40.0,<=50K
31.0,10.0,Female,40.0,<=50K
61.0,10.0,Male,40.0,<=50K
30.0,11.0,Male,53.0,<=50K
20.0,10.0,Male,40.0,<=50K
35.0,4.0,Male,40.0,>50K
23.0,13.0,Male,40.0,<=50K
25.0,13.0,Female,30.0,>50K
19.0,9.0,Male,30.0,<=50K
30.0,14.0,Male,45.0,>50K
26.0,9.0,Male,35.0,<=50K
34.0,9.0,Male,45.0,<=50K
49.0,13.0,Female,40.0,<=50K
35.0,10.0,Male,40.0,<=50K
38.0,9.0,Female,40.0,<=50K
36.0,9.0,Male,20.0,<=50K
33.0,9.0,Male,48.0,>50K
54.0,10.0,Female,40.0,<=50K
19.0,9.0,Male,40.0,<=50K
18.0,6.0,Male,40.0,<=50K
60.0,9.0,Male,40.0,<=50K
28.0,9.0,Male,40.0,<=50K
43.0,9.0,Male,40.0,<=50K
49.0,3.0,Male,40.0,<=50K
25.0,13.0,Male,70.0,<=50K
17.0,6.0,Male,20.0,<=50K
41.0,13.0,Male,60.0,>50K
30.0,10.0,Male,35.0,<=50K
90.0,14.0,Male,60.0,>50K
25.0,9.0,Male,40.0,<=50K
27.0,11.0,Male,35.0,<=50K
29.0,9.0,Male,40.0,<=50K
55.0,10.0,Male,40.0,>50K
31.0,13.0,Female,40.0,<=50K
43.0,11.0,Male,99.0,<=50K
63.0,14.0,Female,40.0,>50K
46.0,4.0,Male,40.0,<=50K
59.0,9.0,Male,40.0,<=50K
42.0,13.0,Female,50.0,>50K
26.0,13.0,Female,20.0,<=50K
26.0,10.0,Male,45.0,<=50K
20.0,10.0,Female,30.0,<=50K
19.0,9.0,Female,40.0,<=50K
61.0,5.0,Male,40.0,>50K
23.0,9.0,Male,40.0,<=50K
24.0,9.0,Female,40.0,<=50K
35.0,13.0,Male,40.0,>50K
42.0,9.0,Male,12.0,<=50K
31.0,8.0,Female,21.0,<=50K
31.0,9.0,Female,55.0,<=50K
63.0,13.0,Female,25.0,<=50K
29.0,11.0,Female,64.0,<=50K
43.0,13.0,Male,40.0,<=50K
22.0,13.0,Female,10.0,<=50K
17.0,7.0,Male,25.0,<=50K
23.0,13.0,Male,40.0,>50K
35.0,5.0,Male,45.0,<=50K
32.0,9.0,Female,28.0,<=50K
50.0,13.0,Male,60.0,>50K
25.0,9.0,Male,40.0,<=50K
26.0,14.0,Female,40.0,<=50K
32.0,13.0,Male,40.0,<=50K
29.0,11.0,Male,50.0,<=50K
57.0,10.0,Male,40.0,>50K
90.0,14.0,Male,50.0,>50K
35.0,11.0,Female,40.0,>50K
31.0,10.0,Male,60.0,>50K
60.0,9.0,Female,33.0,<=50K
21.0,11.0,Female,40.0,<=50K
